id,Distance to transit,Number of rooms,Year of construction,Material,Sales price
8026,3.4954875956432425,5,1976,Wood,1380.1120377262127
8027,2.1788066754098936,5,1978,Wood,4307.967223778338
8028,3.797449047642892,6,2002,Gingerbread,2069.8761947703683
8029,2.838515045927724,4,1987,Wood,2645.650297676656
8030,3.3335704982280956,5,1974,Wood,1426.0107179496863
8031,2.4329487157572225,8,1996,Gingerbread,2809.4564481130024
8032,3.8113644969020974,7,1978,Wood,2767.263592150231
8033,2.839439319462355,6,1982,Wood,2390.617132437726
8034,2.5425948354718018,5,1982,Wood,2857.322260160003
8035,3.668418103204317,5,1989,Wood,1528.7348205122225
8036,3.6318399299026183,8,1989,Wood,1581.2767612013395
8037,2.966151450023273,5,1968,Wood,1928.8700721494242
8038,1.8160364807161877,5,1993,Wood,2713.41096905021
8039,2.7025237317746704,6,1991,Wood,1634.9315796741585
8040,3.0135900698548914,5,1983,Concrete,1710.7871597911214
8041,2.7491867171689526,5,1977,Brick,860.3137278210986
8042,2.702953626277329,6,1998,Wood,2479.3988153601813
8043,2.2999067241606843,6,1986,Wood,1961.4496985012402
8044,2.775169119497745,6,1989,Brick,1244.020783789667
8045,2.2058171713289707,8,2009,Wood,3967.792027564851
8046,2.886849041517573,6,1989,Wood,3877.885358033012
8047,1.9707030500845457,3,1992,Wood,2239.818472515648
8048,3.117650549665442,7,2000,Wood,2462.29572264654
8049,1.284912577775891,5,2004,Brick,2516.926017187864
8050,2.658325674709347,5,1985,Wood,2465.9533872656843
8051,2.95321297754975,4,1976,Concrete,1553.7452976375234
8052,2.829691682054163,6,1996,Wood,3083.8704786068233
8053,2.792811798191677,5,1999,Gingerbread,3307.1048825806615
8054,3.9773725468816092,7,1989,Wood,2153.5436356541604
8055,2.3875928808190054,6,1978,Stucco,1426.7561680296221
8056,3.3312370080361364,5,2010,Wood,1704.4096109185234
8057,3.344548454082107,5,1989,Wood,1905.3248546746665
8058,3.523030030053727,5,1981,Stucco,1900.29404551155
8059,2.8366317136264287,7,1973,Wood,1731.0482359254784
8060,2.09563560078354,9,1995,Brick,1848.9209761040436
8061,2.300683394664061,5,1989,Stucco,2323.6235350130332
8062,2.9065561969971885,7,2006,Brick,1405.478066093746
8063,1.8941760656113757,6,1990,Wood,3727.5465212035497
8064,2.9460396656611163,5,1984,Gingerbread,1504.3561415102695
8065,3.020951318641748,6,1978,Wood,1654.5871785728589
8066,4.108788248651525,6,1984,Stucco,3288.96405695214
8067,3.3172300611693086,7,1977,Wood,2339.9187193950356
8068,2.477845125744591,4,1980,Gingerbread,2473.8220270045963
8069,2.740803064658713,5,2010,Wood,2756.4155550394967
8070,3.3250152063829628,8,1995,Wood,2590.046093231307
8071,2.9570017225718055,7,1998,Wood,3429.050542391962
8072,3.3132451886451006,6,1990,Wood,2663.8777222769572
8073,2.333695743527366,6,1997,Wood,1815.032792031335
8074,3.79980474488612,5,1988,Concrete,1993.5559342699598
8075,2.807796420479312,5,1973,Wood,1528.729655050651
8076,2.684148075626263,6,1991,Gingerbread,1570.444828545708
8077,2.0313007656248607,7,1984,Wood,2207.4097722327356
8078,2.9447542613990283,7,1971,Wood,2157.5044811623543
8079,2.2015125004339224,5,1975,Wood,1856.394906699537
8080,2.3493364113091566,6,2004,Wood,4020.732531301528
8081,2.151550085593236,7,1999,Wood,2724.252492965294
8082,2.860654838811289,5,1975,Wood,2798.767485015369
8083,2.6106604351306757,6,1982,Wood,1524.179158043736
8084,3.151322726417747,6,1994,Wood,1771.5026115657022
8085,2.095672730758957,5,1982,Wood,1463.8446938580146
8086,3.2314676526800263,6,1997,Wood,1723.1172019955134
8087,2.8623849981549836,8,1984,Wood,3752.369037882049
8088,3.2416501097989734,8,1994,Wood,4236.429513161953
8089,3.0938574897536437,7,1976,Wood,2695.4928908395223
8090,2.219444949876874,5,2003,Wood,2929.9824399727595
8091,2.7074804835256,4,1987,Brick,1749.4969354410994
8092,3.292428646353573,4,1993,Concrete,3150.770568857508
8093,2.5693467884083394,6,1971,Wood,1105.4307730788314
8094,2.2139597311291586,6,1986,Wood,2658.3437547610984
8095,1.693150976873199,7,1978,Concrete,1483.1171947804876
8096,2.9111425816844254,6,1994,Wood,2612.794195762815
8097,1.847814876605566,6,1992,Wood,2452.732210558779
8098,2.9047846310002172,6,1978,Wood,1915.917643805963
8099,2.7956345792365593,6,1967,Wood,2773.564772544056
8100,2.7929039656866967,6,1974,Gingerbread,1922.4922916145708
8101,1.922283149718147,7,1998,Concrete,2751.7855024541295
8102,2.4281759100500606,4,1986,Wood,2532.1174004647855
8103,1.328644911244357,7,1999,Stucco,2766.5381923012633
8104,2.3674430776893027,8,1994,Wood,2649.519375084489
8105,3.3463429019582596,3,1980,Wood,2060.053124853096
8106,2.8143962158365063,6,1994,Wood,2591.5171978741364
8107,3.9870120653479493,5,1982,Wood,1119.7299110970596
8108,1.958608983193327,9,1981,Concrete,2245.094052371257
8109,1.6620365172705798,7,1986,Concrete,2581.828068933057
8110,2.610084167754905,6,2008,Wood,2236.588585356135
8111,2.99774961131014,5,1993,Wood,2560.6976745772654
8112,2.5142743267530197,5,1987,Gingerbread,2637.3495776908994
8113,2.994191222391583,8,1979,Wood,3451.602583827398
8114,3.2358442209949962,7,1997,Concrete,2392.3935902577637
8115,2.3261439142560927,4,2000,Wood,2254.2588920261687
8116,2.6485409172532894,4,1978,Stucco,2192.0409720998405
8117,2.7907876692148896,8,1982,Wood,3206.114068357778
8118,3.0184408032565218,4,1991,Wood,1668.8662842272545
8119,3.157991572718667,7,1994,Wood,1733.1734971231597
8120,2.89616681856919,4,1999,Wood,2000.944648809642
8121,2.9336885904052328,6,1984,Wood,3002.0940206430473
8122,3.28975101149719,8,1986,Wood,2000.1566784329775
8123,2.4294205094209005,5,1985,Gingerbread,1625.0203014737558
8124,3.0413575845569563,6,1987,Wood,3330.731518242824
8125,1.9156086303211755,5,1979,Wood,1846.5981861065081
8126,2.8241047082905513,5,1986,Wood,2235.767017732744
8127,2.411840764786024,5,2013,Wood,1751.6813358281431
8128,2.802393451636754,7,1977,Wood,2507.609619882324
8129,3.3895017728281176,7,2004,Concrete,2656.4229989149953
8130,3.4501041381839093,7,2009,Wood,2203.8388491952583
8131,1.8785478195300849,6,2001,Wood,1848.5044262708923
8132,3.7752288369502667,7,1990,Stucco,1922.6296872741298
8133,2.530203886923815,6,1985,Wood,2062.5949636876076
8134,2.4500938135129138,7,1987,Wood,2547.8050520262113
8135,4.354079803534223,7,1983,Wood,2801.215498864059
8136,3.215932458069224,4,1988,Wood,2053.2247159021463
8137,2.7577395559661833,4,1987,Wood,2218.1488863621043
8138,2.8036097127600486,6,1984,Gingerbread,2585.3612710790985
8139,2.6619020108230247,5,1985,Stucco,2642.9402400072736
8140,3.0730061136224522,4,1982,Wood,1893.9059089897373
8141,1.7920905461546908,6,1975,Wood,3296.0668670713817
8142,2.017887703438127,5,1984,Stucco,2492.742379395175
8143,3.123647858146287,7,1980,Wood,1562.4793330369403
8144,2.4300862754560493,4,1976,Brick,1632.5218860457917
8145,4.0193013068564145,7,1995,Wood,1455.0170846910503
8146,1.6051252953880342,6,1991,Wood,4875.867397659934
8147,2.7217216373521818,8,1988,Stucco,3148.0083479808563
8148,1.892653310102805,6,1992,Gingerbread,1330.4166932934643
8149,3.2999802089839623,5,2008,Wood,2513.5083108137896
8150,2.6086192271019932,6,1993,Stucco,2626.273735851799
8151,2.3376873535459644,8,1990,Wood,3035.606654787932
8152,2.9723565638009206,4,2003,Wood,2484.237653304369
8153,1.8452176281028563,5,1997,Wood,2783.3241581796556
8154,3.154356501014597,6,1998,Wood,2184.2828008934216
8155,2.675737084588428,5,1979,Wood,2946.5964863987765
8156,2.2775252415485285,5,1984,Stucco,1752.7472874530974
8157,2.3754446791171158,6,2007,Wood,1948.7356836267486
8158,3.56799903699807,5,2002,Wood,1485.0844156549465
8159,1.9563020280351129,5,1981,Wood,2578.527115342452
8160,3.0473909826009127,8,1979,Concrete,2658.9467987600647
8161,2.335278106721043,5,1982,Stucco,2542.1099183948313
8162,3.392515937555804,5,1985,Wood,1702.0281676611173
8163,2.9273519023468237,7,2001,Wood,3340.824341367424
8164,2.967803402180597,7,1984,Wood,2163.736732515538
8165,2.368156279374256,4,1985,Wood,3046.0615638580534
8166,3.2985506655916152,6,1978,Wood,1407.9897818436652
8167,2.497860517007826,7,1971,Stucco,1884.509459165371
8168,2.917106822446798,4,1980,Wood,2218.5545881108183
8169,2.551229120922853,7,1986,Wood,1766.768917016423
8170,2.3214825309342046,6,1982,Gingerbread,2870.056456071293
8171,3.0410779986672427,7,1976,Wood,2519.7874187884845
8172,1.9427546370133197,6,1989,Wood,1268.790127610414
8173,1.379823913393344,5,1986,Wood,2767.90848776144
8174,3.2184030723644352,6,1978,Wood,2351.822125904849
8175,3.1084134265136116,5,1997,Wood,2207.5574288446214
8176,3.60527026685809,4,1988,Wood,1724.1703166833804
8177,3.011468788602488,6,1981,Wood,2149.581628195553
8178,1.6996099003691452,7,2005,Wood,2156.787187419334
8179,3.0381629502515874,6,1995,Wood,3254.9650886989116
8180,2.300641393072483,6,1995,Wood,3390.440782424928
8181,2.859380786833298,4,1963,Concrete,1220.2397186260655
8182,3.4078262712814,8,1993,Stucco,1889.0509032796394
8183,3.1600779809978023,3,1971,Wood,1949.7860897863482
8184,3.3965367794917976,9,1982,Concrete,1928.7712126786414
8185,1.443766659322983,9,1999,Stucco,1810.4667103296354
8186,2.941492068781718,5,1988,Concrete,3087.1200915593486
8187,1.558250276530229,7,1992,Gingerbread,3622.8232770340833
8188,3.1309277720816615,5,1988,Wood,3565.381037212683
8189,1.923589490752676,5,1968,Gingerbread,2566.7130565107486
8190,2.922198826232968,6,1993,Concrete,2522.887372804529
8191,2.9536160092797012,5,1996,Wood,2687.9039329973557
8192,2.0641863793298936,5,1983,Wood,1587.6251317637762
8193,2.911145889101866,8,2001,Gingerbread,1970.682903092346
8194,1.8142381565287962,6,1994,Wood,2891.0899644272727
8195,1.3843052459475556,5,1993,Gingerbread,2921.556502752102
8196,1.1362891576371181,6,2001,Wood,1268.9996884385396
8197,2.3008243137535502,6,1972,Wood,2049.380894521498
8198,3.3957880898569046,5,1997,Wood,3143.4009392603953
8199,2.44322427214821,7,1994,Wood,3610.749819605793
8200,2.638667537358712,4,1983,Wood,2371.1353321201627
8201,2.401151569737391,3,1982,Wood,3032.5378442621163
8202,1.760136710559029,8,1992,Wood,2372.539665951643
8203,2.7724493921481,5,1984,Wood,3248.4790842769817
8204,4.377715196894146,5,1980,Wood,2228.186365611407
8205,2.480239821852129,4,1993,Wood,1399.0053512813427
8206,1.882066610748872,7,1976,Wood,1375.8457513600954
8207,2.7496178613563096,5,1974,Wood,4700.464617839538
8208,2.505400240022807,7,1983,Wood,2367.9086157255706
8209,0.8241205591746574,6,2006,Wood,3016.170300544601
8210,1.7627346868285465,7,1969,Wood,2024.9505749182606
8211,3.2980826569127215,5,2008,Wood,2572.2476734140405
8212,3.1211300847031107,6,1983,Concrete,1399.42944973605
8213,2.0344615034184264,6,1995,Wood,1654.8197740427854
8214,3.128165132146344,7,1983,Wood,3969.3964221674446
8215,3.5224125249943277,7,1983,Wood,1573.207176687083
8216,2.989982899760537,4,1989,Wood,2214.2149319443533
8217,2.95083384950431,7,1979,Wood,3138.3801912588524
8218,3.1190773570155894,7,1986,Wood,1697.7273826350747
8219,3.623539361673435,6,1990,Wood,2586.836050223638
8220,2.6770714885334885,6,1995,Gingerbread,2461.775127566543
8221,3.056980250725351,6,2000,Wood,3369.778856159918
8222,2.6890332606019975,5,1987,Brick,1058.3122618715067
8223,2.0518301551816434,6,1993,Wood,3346.465288589283
8224,2.78448567483183,7,1985,Wood,4673.46720410638
8225,2.963641984687844,7,2016,Wood,2509.4155896795937
8226,2.7129214668009562,7,1990,Wood,3064.5902959244986
8227,3.626304030268987,5,1990,Concrete,1883.9533948552144
8228,2.6414967167184207,6,1987,Wood,2372.7067371845924
8229,1.911298602562682,5,1998,Wood,2669.8146794171084
8230,2.902425286694082,5,1992,Wood,3385.2192550112263
8231,1.5198294510662036,7,1991,Wood,4006.122717991733
8232,1.133506621513055,6,1996,Gingerbread,2747.928922191783
8233,2.747590927092484,5,1984,Gingerbread,3488.7230255395125
8234,3.82228969566982,7,1986,Concrete,2132.9289146818846
8235,2.601694590625975,7,1994,Stucco,1138.046224539702
8236,3.097443397331719,6,1980,Wood,2226.9195521171514
8237,1.6858096048930151,6,1988,Wood,1698.5952326172317
8238,3.99856334761951,6,1987,Wood,2352.3524840826144
8239,2.5046892600780906,4,1973,Brick,1169.77205467178
8240,2.7882829446718116,5,1983,Stucco,2886.3058338055534
8241,1.4754462925215521,5,1978,Wood,2699.111293642428
8242,2.515968885814221,6,1989,Stucco,3519.88293181465
8243,3.0158830841320494,5,1986,Wood,3087.3591165078265
8244,3.2428051949325507,7,2009,Wood,1451.7163788018047
8245,2.1782557424703652,6,1997,Brick,1859.9080550641506
8246,3.736413243170948,7,2003,Gingerbread,2755.5323402220406
8247,2.78083755100403,6,2009,Wood,3540.8414704896095
8248,2.5403665635679853,6,1973,Wood,1855.2184349554173
8249,2.6291161526043396,4,1987,Wood,1317.3792876554323
8250,2.6423196500129924,6,1990,Wood,1952.3271636137335
8251,2.514677942649791,5,2002,Brick,1621.2356849486596
8252,2.3367841801492437,6,1994,Wood,2866.792728619479
8253,1.977656743184164,6,1988,Wood,1930.202864706816
8254,1.9224267089445206,6,1986,Wood,1530.5980256546216
8255,3.312263923230598,7,1974,Wood,2672.616512787195
8256,2.0520988218502008,4,1983,Stucco,3179.5623694954575
8257,3.31996258067477,6,1989,Wood,2395.905619752352
8258,2.486056622770496,6,1987,Wood,2163.625583519619
8259,2.3460010671877694,8,1981,Gingerbread,1604.702936025479
8260,1.8473934660695726,6,1997,Wood,2166.6999656818552
8261,3.2806372968354522,7,1996,Wood,3743.875130048669
8262,2.8106035092123003,7,1988,Concrete,2444.55960994986
8263,1.8653316270732674,5,1979,Wood,2710.3387096016554
8264,2.8314512012150983,7,1980,Wood,4622.855329744277
8265,1.5750360993464985,6,1975,Wood,4076.4023034095962
8266,2.244733282332759,6,2000,Wood,2665.38428876936
8267,1.8334461059936955,5,1996,Wood,2438.585796183435
8268,3.0902649934052615,5,1984,Stucco,2406.594560835262
8269,2.7173960978522365,5,1983,Wood,3304.428702795213
8270,3.231624058162199,6,1993,Wood,3220.2590941053872
8271,2.5088756185912673,6,1971,Wood,2133.686801346957
8272,3.046244249738866,7,2012,Wood,1754.6186658938682
8273,3.071093472761371,6,1988,Concrete,2715.1954690253006
8274,2.9921130518433374,7,1984,Wood,2862.0613397816637
8275,3.678929626861526,5,2000,Wood,2896.156776576571
8276,3.844582721990023,5,1982,Wood,1997.7785744590649
8277,2.307746319529289,5,2000,Wood,1854.7577371515579
8278,2.634807672047108,7,1986,Wood,2230.3496849807093
8279,2.6231598555822373,6,1997,Wood,3119.9608248343998
8280,2.2814517265213325,5,1986,Gingerbread,1188.9833702958244
8281,2.7267259319643755,8,2002,Gingerbread,1453.3126704443926
8282,1.7186823664553699,5,1981,Gingerbread,1460.9322007447895
8283,1.7020690942162018,5,1996,Wood,1874.2732928063836
8284,3.447819405685504,8,1993,Wood,3029.6272080257245
8285,2.8563553464273244,6,2001,Wood,2230.229587380408
8286,2.831149586009334,7,1978,Wood,3359.882258071368
8287,2.7698710714150847,8,1967,Wood,3626.144934302944
8288,1.2910675921980213,7,1985,Wood,2104.3582314716955
8289,2.5177212772660904,4,2004,Wood,2343.67601199501
8290,1.2955803368693006,6,2001,Gingerbread,3271.4683865721354
8291,3.5603066341582634,7,1993,Stucco,2129.220772818785
8292,2.9225265156159645,7,1981,Brick,1152.2247357371666
8293,2.459526392799893,5,2002,Wood,1603.3797707277363
8294,2.4184263672223514,7,1988,Brick,1787.469213859889
8295,2.58603288770506,7,2015,Wood,2020.2175748730795
8296,2.5010070599960463,6,1984,Wood,2039.5378423614197
8297,2.7771322046766005,4,1997,Wood,2310.0249027839122
8298,2.8981790641184237,6,1973,Wood,2919.7160539061133
8299,2.523298641141162,7,1981,Stucco,1355.1625674788215
8300,2.285347840188977,6,1982,Wood,1896.1780454474203
8301,3.0070354380754014,5,1982,Gingerbread,2974.564204761839
8302,2.3067803719170206,6,1994,Stucco,3899.2965088555443
8303,2.866781694671592,5,1996,Wood,1640.7595111302692
8304,3.0697185506872926,5,2003,Wood,2247.4639499142236
8305,2.4659026395336707,6,2001,Wood,1819.5455832066052
8306,2.5405237514340984,4,1978,Concrete,1526.0615459729438
8307,2.3870874123485772,6,1996,Wood,1855.1093157868806
8308,3.4114053941882014,6,1988,Wood,2358.6784765676553
8309,3.6129672196528033,6,1976,Wood,3523.6321841679405
8310,3.0440084115636328,6,1991,Wood,3631.8997537797945
8311,2.7140083824345282,8,2001,Stucco,2186.8576102449056
8312,2.691260922137216,7,1985,Wood,1700.3419772509098
8313,3.100120839773626,7,2005,Gingerbread,2160.3801055061235
8314,1.5573205849094798,6,1992,Wood,1830.5337044229493
8315,1.710010047825742,4,1987,Wood,2186.1855272064677
8316,2.193340527231959,7,1978,Wood,1650.5996643215692
8317,4.360921866453765,7,1991,Wood,1223.2716824512097
8318,2.0674343426190935,4,2001,Wood,3012.356658461738
8319,2.0656388740120377,7,1978,Wood,2610.192640835151
8320,2.443517829864367,6,1982,Brick,862.5009109996175
8321,4.18653745136293,4,2001,Stucco,1685.8874048878847
8322,2.25722926711433,6,1990,Gingerbread,1870.6756078762296
8323,2.4963311081309283,7,1992,Wood,2073.235163459184
8324,3.5448666542355305,8,1978,Gingerbread,2682.4487276117525
8325,2.158884095066344,5,1994,Brick,1519.5515994189002
8326,1.85643973929343,5,1986,Wood,4803.439004611725
8327,3.814612121802064,7,1985,Wood,1840.2421904761432
8328,2.4858488703257398,6,1977,Wood,1820.213089068334
8329,2.2019651973211203,5,2005,Gingerbread,2644.3300673020967
8330,2.458070548240361,6,1995,Wood,2033.076288803293
8331,3.248422166897223,4,2013,Wood,2251.929583962492
8332,2.156444405795311,6,1972,Wood,2072.49041882011
8333,2.7131886632318616,7,1990,Brick,1371.5349075067666
8334,3.175981941953963,6,1979,Wood,1997.125884075734
8335,3.2578771735382492,8,1999,Brick,1013.8791224421323
8336,2.3329687343611516,8,1985,Wood,2632.905836848427
8337,2.935302298211576,6,2004,Wood,2702.435169205721
8338,2.960643208172389,7,1999,Wood,2569.352799996994
8339,2.9425564589315893,5,1981,Wood,2712.435560216383
8340,2.752797057678413,7,1987,Wood,1179.288772880045
8341,2.9311583778843646,4,1987,Stucco,2989.7878743689166
8342,2.813874995506801,6,1996,Wood,3126.0319831679376
8343,2.582093251565688,5,1983,Wood,2947.822092840434
8344,2.9802485775177634,6,1979,Gingerbread,1783.0902183742537
8345,3.1278895046709416,7,1992,Wood,2075.6179693388517
8346,2.733677432634183,7,1986,Concrete,4411.47632180316
8347,2.2445347408878145,7,1971,Wood,2070.623890068067
8348,3.0876428929294994,6,1979,Wood,1207.69367236071
8349,2.3849571756968935,6,1973,Wood,1581.8637118205504
8350,1.8209964367736027,7,1996,Wood,2079.982251195752
8351,2.630493719555167,7,1983,Stucco,1352.9393539361429
8352,3.0412944224183986,6,1981,Wood,1959.2733535307016
8353,2.4643509475053786,6,2003,Gingerbread,2807.1191949931144
8354,1.229901911130011,5,1993,Brick,930.0031027381496
8355,1.9662482611668013,5,1972,Wood,2146.8477343301506
8356,3.5976429699202668,5,2000,Wood,1589.4602781217104
8357,3.3514283362680644,5,1996,Gingerbread,5094.065291392996
8358,2.2255426650721293,7,2011,Wood,2436.375469550731
8359,2.262052082649565,7,1972,Wood,1697.9949487693705
8360,2.306516296264961,7,1984,Wood,2378.585326882622
8361,3.1925176372931743,7,1981,Wood,1927.5564172888667
8362,2.861858950831964,4,1995,Wood,3509.0150479167532
8363,2.6385761360753457,5,2006,Wood,2445.783454936462
8364,2.6003753261740483,9,1993,Gingerbread,2499.5814584171385
8365,3.07802045738988,3,1994,Wood,2255.4914137101864
8366,3.1409444917664677,5,1985,Concrete,1616.1494896804336
8367,2.03681458831379,5,1978,Wood,2562.307031100247
8368,3.517407368732204,6,1985,Wood,1753.7951886067274
8369,2.29240829188188,7,1987,Wood,2013.520328115762
8370,3.741577412240278,3,1981,Stucco,1910.665559742961
8371,3.76120763168128,7,2006,Wood,3307.4244455353096
8372,2.8409705299263956,6,1993,Wood,3469.734025701285
8373,2.758888015322682,7,1985,Wood,1912.8518768995448
8374,2.48502474705223,7,1997,Brick,739.9091577415828
8375,2.8860590830005775,6,1990,Wood,2402.150127857548
8376,1.7302706239504277,6,1997,Wood,5162.924681424724
8377,3.2566200340267515,7,1991,Stucco,1573.4111758045572
8378,2.369269114496042,8,1999,Wood,3499.133951180147
8379,3.2483044106025454,6,1978,Gingerbread,3720.1287764464423
8380,2.4034157099670037,4,1990,Concrete,2038.4418330165558
8381,2.5377967095708844,7,2008,Wood,2905.55910618145
8382,1.1444709216333022,5,1995,Wood,1703.7464180367822
8383,2.16607133487364,6,1999,Brick,2038.4816309246453
8384,1.7007594314244985,8,1991,Brick,1170.6821357111778
8385,2.9337002357340425,4,2003,Wood,2620.669454936833
8386,2.5151763664293925,5,1992,Brick,1030.045930265374
8387,3.866790721437047,6,1988,Wood,2223.666268238283
8388,2.1941684084043236,6,2000,Wood,1823.0609978351567
8389,2.92770577989598,8,1990,Wood,2008.984459642617
8390,2.4450578817300768,7,1995,Wood,2017.5859690705595
8391,2.9611236079765617,6,1985,Wood,1734.4791848915154
8392,3.31421046027722,6,1984,Gingerbread,1256.6877096240312
8393,3.868455456604175,6,1978,Wood,4178.665647682187
8394,2.5553759757078582,5,1982,Wood,2731.315139564866
8395,2.5294849649302718,5,1976,Wood,1559.228508694387
8396,4.310150185442555,4,1988,Concrete,3506.1870227426443
8397,2.640462765689272,5,2013,Wood,2637.2274147770668
8398,2.318135822699938,7,1980,Wood,1849.3073628096827
8399,3.177870641020143,8,2000,Wood,2845.755017921537
8400,2.7782877842335196,7,1992,Wood,2100.0662541988245
8401,3.3437210708188347,6,1998,Concrete,2184.745490654032
8402,2.363570291547375,7,1992,Concrete,1909.0708872780365
8403,2.658258180451315,6,1986,Stucco,2363.9137536151215
8404,3.956486465268972,4,1999,Wood,1359.5764581366884
8405,2.665900827435203,5,1996,Stucco,2152.372407603859
8406,2.38819938690964,7,1985,Wood,1559.2833688669373
8407,3.150126717585695,8,1975,Wood,2240.465317084389
8408,3.478039739887692,4,1975,Wood,2014.295107509093
8409,2.767680135134176,8,1994,Concrete,3058.134020616489
8410,2.6408235285822568,4,1996,Brick,921.770753322997
8411,2.5016307291613216,7,1988,Wood,2411.0792142583105
8412,2.4333019168415198,6,1976,Concrete,1919.0852547098211
8413,2.086609601965344,6,1985,Wood,1468.7501250117139
8414,2.8828272187320985,7,1982,Wood,1769.9953582211597
8415,2.889385736396534,6,1989,Wood,4102.0587550551745
8416,4.684724182757353,8,1992,Wood,1842.3238527822384
8417,3.089743846776245,6,2003,Wood,1286.4505278888867
8418,3.0854098013549613,7,1983,Wood,1942.0396897656026
8419,3.079047117808796,5,1993,Concrete,1568.3168453042672
8420,3.124210808403917,5,1998,Stucco,1652.6030187382223
8421,3.7243624839727305,7,2002,Concrete,2462.3412739624805
8422,2.5407859666310557,8,1972,Wood,2932.0063588306607
8423,2.2834119360051726,6,1974,Concrete,2776.451368505086
8424,3.764592222247084,7,1999,Brick,1246.1507237227045
8425,2.983324805159833,6,2006,Wood,1760.1595339791627
8426,2.5091710528450117,7,1978,Wood,2894.2759322644024
8427,2.534144187527541,5,2000,Wood,1809.7163800183846
8428,3.2546474552154803,6,1998,Wood,2558.827572095152
8429,2.257210076159193,7,2002,Wood,1711.6518850875832
8430,2.314199452025105,7,1986,Wood,2575.5287854045428
8431,3.0993081683459818,7,1982,Gingerbread,1533.5442558043928
8432,2.282443211582523,6,1982,Gingerbread,2406.3454778747914
8433,2.3386109000834545,5,1985,Wood,2291.7826827887225
8434,3.5167388750154434,6,1978,Concrete,2656.778861559962
8435,2.6592209858546436,7,1980,Gingerbread,1157.1735810663752
8436,2.9174091790788528,5,1985,Wood,3699.5726653152124
8437,2.5271107117933056,6,1972,Wood,2813.892697761386
8438,3.0075011610611417,4,1997,Gingerbread,1657.7357622028892
8439,3.1454183934478297,4,1996,Stucco,3110.7719789292432
8440,4.829213680143229,5,1980,Brick,1375.0469435780722
8441,1.9359224752124478,5,1980,Gingerbread,2546.9641371363427
8442,3.411254444030022,5,1993,Wood,2607.252695681958
8443,2.54042616223605,7,1985,Wood,2105.3264100640567
8444,2.4237635917480924,4,1995,Gingerbread,1820.0302537201596
8445,2.094138378279497,4,1986,Concrete,1584.1113168929996
8446,2.156053590452922,5,1982,Wood,3272.798304403194
8447,1.7854539606815636,5,1982,Wood,2676.5656338882163
8448,1.5249344864795407,6,1994,Brick,1306.1579198500926
8449,1.5353053695171281,5,1999,Brick,1024.3413333824112
8450,1.507784303988375,6,2009,Gingerbread,1803.5836189510965
8451,3.0255987412041403,6,1974,Wood,1180.3577821463064
8452,2.8933252201308832,6,1975,Wood,1622.1473244610238
8453,3.252501302111291,7,1998,Wood,2709.5644749044613
8454,2.3404574725260914,5,1989,Concrete,1408.6891847906838
8455,3.4267488879651085,5,1991,Wood,2198.53063131679
8456,2.76386303097855,6,1989,Wood,2668.015109303676
8457,3.6798146808497965,7,2007,Concrete,1849.628885922034
8458,0.8040768406317261,7,1981,Stucco,3071.2746257587496
8459,2.7204514353829623,6,1997,Wood,1891.7984329662536
8460,2.435947493453356,6,1990,Wood,1369.0505301337816
8461,2.9081120625670387,7,2004,Wood,3180.475526420018
8462,2.8045317705808683,6,2004,Wood,2079.0394458414603
8463,2.6852895715250775,3,1977,Wood,1203.8656395789765
8464,2.482773515645402,6,1994,Wood,1752.1507954387946
8465,2.039575605500442,6,1995,Wood,1753.877176508368
8466,3.0360811386029445,5,1998,Wood,1519.198010716404
8467,2.2112430486199597,7,1997,Wood,2647.030421370447
8468,2.8925134048659595,6,1999,Wood,3241.7280530930425
8469,3.596869806927822,5,1981,Gingerbread,1983.0865096840796
8470,2.889617029770486,6,1993,Brick,1063.6383464037158
8471,2.345195037522481,7,1990,Wood,2732.9670724728367
8472,2.3628992303167116,6,2006,Stucco,2023.801995143781
8473,1.7236306634117455,6,1976,Wood,2866.6763078526633
8474,2.3373914250564,8,1990,Wood,2019.3579969806003
8475,3.3758361055239194,4,1999,Gingerbread,1569.610771249888
8476,2.0118409607726115,6,1980,Wood,3770.7399370614194
8477,3.6936402565870137,2,1982,Stucco,2556.537532002926
8478,2.631265877040185,6,1993,Wood,2480.749494346064
8479,2.717265413605098,6,1971,Brick,1482.0543833851395
8480,3.862250642226279,5,1997,Wood,2009.0736254345243
8481,2.463530428745745,6,1990,Gingerbread,2370.6373464275507
8482,2.8407439737891473,6,1997,Concrete,3448.4329882070724
8483,2.6765327741993925,5,1993,Gingerbread,1846.2203229884044
8484,2.857605200671186,8,1992,Gingerbread,1330.1668204360599
8485,3.0748481811167356,7,2000,Concrete,1508.4464241534242
8486,2.72630594333169,6,1966,Gingerbread,2750.5344066277908
8487,2.260781929496047,9,1979,Wood,2101.3749537945855
8488,2.468725239980299,6,2002,Wood,2142.081741665135
8489,2.755096090986272,6,2005,Wood,4155.98472686987
8490,3.630277542597109,5,1983,Gingerbread,1573.0837498251544
8491,2.5295028762206844,6,1996,Wood,2209.738024042277
8492,2.363502644964344,6,1987,Wood,2903.7521848952797
8493,2.112342085322284,5,2008,Wood,2403.4382313894594
8494,2.7812323817297173,6,2000,Gingerbread,3489.332540432095
8495,2.904441179853601,5,1983,Wood,1979.191401436076
8496,3.569508916600044,6,2006,Concrete,3979.210865831527
